location,month,case_fatality_rate,total_cases,new_cases,total_deaths,new_deaths
Morocco,10,0.01572864163636554,219084.0,95431.0,3695.0,1501.0
Morocco,11,0.015671902777373008,356336.0,137252.0,5846.0,2151.0
Morocco,12,0.018610376914442957,439193.0,82857.0,7388.0,1542.0
Mozambique,3,0.0,8.0,8.0,0.0,0.0
Mozambique,4,0.0,76.0,68.0,0.0,0.0
Mozambique,5,0.011235955056179775,254.0,178.0,2.0,2.0
Mozambique,6,0.006299212598425197,889.0,635.0,6.0,4.0
Mozambique,7,0.005128205128205128,1864.0,975.0,11.0,5.0
Mozambique,8,0.005847953216374269,3916.0,2052.0,23.0,12.0
Mozambique,9,0.007896924355777223,8728.0,4812.0,61.0,38.0
Mozambique,10,0.007486114465105047,12869.0,4141.0,92.0,31.0
Mozambique,11,0.013771186440677966,15701.0,2832.0,131.0,39.0
Mozambique,12,0.011900714042842571,18642.0,2941.0,166.0,35.0
Myanmar,3,0.06666666666666667,15.0,15.0,1.0,1.0
Myanmar,4,0.03676470588235294,151.0,136.0,6.0,5.0
Myanmar,5,0.0,224.0,73.0,6.0,0.0
Myanmar,6,0.0,299.0,75.0,6.0,0.0
Myanmar,7,0.0,353.0,54.0,6.0,0.0
Myanmar,8,0.0,882.0,529.0,6.0,0.0
Myanmar,9,0.02433752301657193,13373.0,12491.0,310.0,304.0
Myanmar,10,0.023567996338952023,52706.0,39333.0,1237.0,927.0
Myanmar,11,0.018522903675638698,90713.0,38007.0,1941.0,704.0
Myanmar,12,0.02184745113070142,124630.0,33917.0,2682.0,741.0
Namibia,3,0.0,11.0,11.0,0.0,0.0
Namibia,4,0.0,16.0,5.0,0.0,0.0
Namibia,5,0.0,24.0,8.0,0.0,0.0
Namibia,6,0.0,205.0,181.0,0.0,0.0
Namibia,7,0.005197505197505198,2129.0,1924.0,10.0,10.0
Namibia,8,0.011990407673860911,7550.0,5421.0,75.0,65.0
Namibia,9,0.012382234185733513,11265.0,3715.0,121.0,46.0
Namibia,10,0.00718562874251497,12935.0,1670.0,133.0,12.0
Namibia,11,0.01245674740484429,14380.0,1445.0,151.0,18.0
Namibia,12,0.005647944775651083,23941.0,9561.0,205.0,54.0
Nepal,1,0.0,1.0,1.0,0.0,0.0
Nepal,2,0.0,1.0,0.0,0.0,0.0
Nepal,3,0.0,5.0,4.0,0.0,0.0
Nepal,4,0.0,57.0,52.0,0.0,0.0
Nepal,5,0.005280528052805281,1572.0,1515.0,8.0,8.0
Nepal,6,0.001751167444963309,13564.0,11992.0,29.0,21.0
Nepal,7,0.0043499275012083135,19771.0,6207.0,56.0,27.0
Nepal,8,0.008735842348519478,39460.0,19689.0,228.0,172.0
Nepal,9,0.0070391323617592615,77817.0,38357.0,498.0,270.0
Nepal,10,0.004724189139745604,170743.0,92926.0,937.0,439.0
Nepal,11,0.009105551037331164,233452.0,62709.0,1508.0,571.0
Nepal,12,0.012821929921520946,260593.0,27141.0,1856.0,348.0
Netherlands,2,0.0,6.0,6.0,0.0,0.0
Netherlands,3,0.08214201089961298,12667.0,12661.0,1040.0,1040.0
Netherlands,4,0.1404730862357981,39512.0,26845.0,4811.0,3771.0
Netherlands,5,0.16318519556988645,46645.0,7133.0,5975.0,1164.0
Netherlands,6,0.040906722251172485,50483.0,3838.0,6132.0,157.0
Netherlands,7,0.008278548819089359,54590.0,4107.0,6166.0,34.0
Netherlands,8,0.004613238922862354,73232.0,18642.0,6252.0,86.0
Netherlands,9,0.0038858139358556375,125988.0,52756.0,6457.0,205.0
Netherlands,10,0.004325453697788062,357640.0,231652.0,7459.0,1002.0
Netherlands,11,0.011440702277812841,531930.0,174290.0,9453.0,1994.0
Netherlands,12,0.0074949720023729256,808382.0,276452.0,11525.0,2072.0
New Zealand,2,0.0,1.0,1.0,0.0,0.0
New Zealand,3,0.0015479876160990713,647.0,646.0,1.0,1.0
New Zealand,4,0.021634615384615384,1479.0,832.0,19.0,18.0
New Zealand,5,0.12,1504.0,25.0,22.0,3.0
New Zealand,6,0.0,1528.0,24.0,22.0,0.0
New Zealand,7,0.0,1562.0,34.0,22.0,0.0
New Zealand,8,0.0,1752.0,190.0,22.0,0.0
New Zealand,9,0.03125,1848.0,96.0,25.0,3.0
New Zealand,10,0.0,1959.0,111.0,25.0,0.0
New Zealand,11,0.0,2059.0,100.0,25.0,0.0
New Zealand,12,0.0,2162.0,103.0,25.0,0.0
Nicaragua,3,0.2,5.0,5.0,1.0,1.0
Nicaragua,4,0.2222222222222222,14.0,9.0,3.0,2.0
Nicaragua,5,0.042953020134228186,759.0,745.0,35.0,32.0
Nicaragua,6,0.02727272727272727,2519.0,1760.0,83.0,48.0
Nicaragua,7,0.028620988725065046,3672.0,1153.0,116.0,33.0
Nicaragua,8,0.025547445255474453,4494.0,822.0,137.0,21.0
Nicaragua,9,0.020710059171597635,5170.0,676.0,151.0,14.0
Nicaragua,10,0.014534883720930232,5514.0,344.0,156.0,5.0
Nicaragua,11,0.014814814814814815,5784.0,270.0,160.0,4.0
Nicaragua,12,0.019083969465648856,6046.0,262.0,165.0,5.0
Niger,3,0.1111111111111111,27.0,27.0,3.0,3.0
Niger,4,0.04190751445086705,719.0,692.0,32.0,29.0
Niger,5,0.13389121338912133,958.0,239.0,64.0,32.0
Niger,6,0.02564102564102564,1075.0,117.0,67.0,3.0
Niger,7,0.03389830508474576,1134.0,59.0,69.0,2.0
Niger,8,0.0,1176.0,42.0,69.0,0.0
Niger,9,0.0,1197.0,21.0,69.0,0.0
Niger,10,0.0,1220.0,23.0,69.0,0.0
Niger,11,0.009146341463414634,1548.0,328.0,72.0,3.0
Niger,12,0.018028169014084508,3323.0,1775.0,104.0,32.0
Nigeria,2,0.0,1.0,1.0,0.0,0.0
Nigeria,3,0.014925373134328358,135.0,134.0,2.0,2.0
Nigeria,4,0.031163049526989426,1932.0,1797.0,58.0,56.0
Nigeria,5,0.027825030376670716,10162.0,8230.0,287.0,229.0
Nigeria,6,0.01950811228431625,25694.0,15532.0,590.0,303.0
Nigeria,7,0.016554963624906913,43151.0,17457.0,879.0,289.0
Nigeria,8,0.012342267661416597,54008.0,10857.0,1013.0,134.0
Nigeria,9,0.020454545454545454,58848.0,4840.0,1112.0,99.0
Nigeria,10,0.007990012484394507,62853.0,4005.0,1144.0,32.0
Nigeria,11,0.006164965986394558,67557.0,4704.0,1173.0,29.0
Nigeria,12,0.005785536159600997,87607.0,20050.0,1289.0,116.0
North America,1,0.0,12.0,11.0,0.0,0.0
North America,2,0.02702702702702703,49.0,37.0,1.0,1.0
North America,3,0.027539070111851593,205321.0,205272.0,5654.0,5653.0
North America,4,0.06955573810298775,1173106.0,967785.0,72969.0,67315.0
North America,5,0.06300012110033629,2031898.0,858792.0,127073.0,54104.0
North America,6,0.03765677840736732,3099966.0,1068068.0,167293.0,40220.0
North America,7,0.02158929834671069,5387164.0,2287198.0,216672.0,49379.0
North America,8,0.02842480932734059,7171767.0,1784603.0,267399.0,50727.0
North America,9,0.02620958488131151,8675072.0,1503305.0,306800.0,39401.0
North America,10,0.018022599286078442,10983729.0,2308657.0,348408.0,41608.0
North America,11,0.011544510706452933,15938638.0,4954909.0,405610.0,57202.0
North America,12,0.015022391183475889,23069793.0,7131155.0,512737.0,107127.0
North Macedonia,2,0.0,1.0,1.0,0.0,0.0
North Macedonia,3,0.027439024390243903,329.0,328.0,9.0,9.0
North Macedonia,4,0.05985915492957746,1465.0,1136.0,77.0,68.0
North Macedonia,5,0.0735873850197109,2226.0,761.0,133.0,56.0
North Macedonia,6,0.04113924050632911,6334.0,4108.0,302.0,169.0
North Macedonia,7,0.0416289592760181,10754.0,4420.0,486.0,184.0
North Macedonia,8,0.03261778645107332,14341.0,3587.0,603.0,117.0
North Macedonia,9,0.0374037403740374,17977.0,3636.0,739.0,136.0
North Macedonia,10,0.01875689591761677,31572.0,13595.0,994.0,255.0
North Macedonia,11,0.025374513297696827,61878.0,30306.0,1763.0,769.0
North Macedonia,12,0.034497226236539086,83329.0,21451.0,2503.0,740.0
Norway,2,0.0,15.0,15.0,0.0,0.0
Norway,3,0.008430609597924773,4641.0,4626.0,39.0,39.0
Norway,4,0.05521472392638037,7738.0,3097.0,210.0,171.0
Norway,5,0.037037037037037035,8440.0,702.0,236.0,26.0
Norway,6,0.03189066059225513,8879.0,439.0,250.0,14.0
Norway,7,0.013850415512465374,9240.0,361.0,255.0,5.0
Norway,8,0.005836575875486381,10782.0,1542.0,264.0,9.0
Norway,9,0.0030816640986132513,14027.0,3245.0,274.0,10.0
Norway,10,0.0012690355329949238,20331.0,6304.0,282.0,8.0
Norway,11,0.0031607560528478414,36150.0,15819.0,332.0,50.0
Norway,12,0.007751360214653052,49567.0,13417.0,436.0,104.0
Oceania,1,0.0,9.0,9.0,0.0,0.0
Oceania,2,0.0,26.0,17.0,0.0,0.0
Oceania,3,0.0036637099884303894,5212.0,5186.0,19.0,19.0
Oceania,4,0.03040209218698921,8271.0,3059.0,112.0,93.0
Oceania,5,0.028199566160520606,8732.0,461.0,125.0,13.0
Oceania,6,0.0013422818791946308,9477.0,745.0,126.0,1.0
Oceania,7,0.010566356720202874,18941.0,9464.0,226.0,100.0
Oceania,8,0.05045519359438412,28058.0,9117.0,686.0,460.0
Oceania,9,0.162534435261708,29510.0,1452.0,922.0,236.0
Oceania,10,0.028064992614475627,30187.0,677.0,941.0,19.0
Oceania,11,0.001976284584980237,30693.0,506.0,942.0,1.0
Oceania,12,0.004016064257028112,31440.0,747.0,945.0,3.0
Oman,2,0.0,6.0,6.0,0.0,0.0
Oman,3,0.005376344086021506,192.0,186.0,1.0,1.0
Oman,4,0.00463821892393321,2348.0,2156.0,11.0,10.0
Oman,5,0.004180877984376719,11437.0,9089.0,49.0,38.0
Oman,6,0.004435441623301784,40070.0,28633.0,176.0,127.0
Oman,7,0.006267747959784083,79159.0,39089.0,421.0,245.0
Oman,8,0.04022550662806643,85722.0,6563.0,685.0,264.0
Oman,9,0.01943559045323797,98585.0,12863.0,935.0,250.0
Oman,10,0.01722506151807685,114434.0,15849.0,1208.0,273.0
Oman,11,0.023205612520237454,123699.0,9265.0,1423.0,215.0
Oman,12,0.014705882352941176,128867.0,5168.0,1499.0,76.0
Pakistan,2,0.0,4.0,4.0,0.0,0.0
Pakistan,3,0.012771996215704825,2118.0,2114.0,27.0,27.0
Pakistan,4,0.024381095273818456,18114.0,15996.0,417.0,390.0
Pakistan,5,0.02071909616163103,72460.0,54346.0,1543.0,1126.0
Pakistan,6,0.020225515920856675,213470.0,141010.0,4395.0,2852.0
Pakistan,7,0.023999383049278938,278305.0,64835.0,5951.0,1556.0
Pakistan,8,0.019550843593251255,295849.0,17544.0,6294.0,343.0
Pakistan,9,0.01120481217196438,312806.0,16957.0,6484.0,190.0
Pakistan,10,0.016017766017766017,333970.0,21164.0,6823.0,339.0
Pakistan,11,0.01906422901130623,400482.0,66512.0,8091.0,1268.0
Pakistan,12,0.02552144535840188,482178.0,81696.0,10176.0,2085.0
Palestine,3,0.008403361344537815,119.0,119.0,1.0,1.0
Palestine,4,0.0044444444444444444,344.0,225.0,2.0,1.0
Palestine,5,0.009615384615384616,448.0,104.0,3.0,1.0
Palestine,6,0.0025252525252525255,2428.0,1980.0,8.0,5.0
Palestine,7,0.007864810288022106,11837.0,9409.0,82.0,74.0
Palestine,8,0.006426735218508998,22729.0,10892.0,152.0,70.0
Palestine,9,0.009260337798485731,39899.0,17170.0,311.0,159.0
Palestine,10,0.012627560384700096,53520.0,13621.0,483.0,172.0
Palestine,11,0.007750490241852647,85647.0,32127.0,732.0,249.0
Palestine,12,0.012758561414901542,138004.0,52357.0,1400.0,668.0
Panama,3,0.02540220152413209,1181.0,1181.0,30.0,30.0
Panama,4,0.02952719117921884,6532.0,5351.0,188.0,158.0
Panama,5,0.02135334006636849,13463.0,6931.0,336.0,148.0
Panama,6,0.01468611539801862,33550.0,20087.0,631.0,295.0
Panama,7,0.02491641960512206,65256.0,31706.0,1421.0,790.0
Panama,8,0.020955060232272955,92982.0,27726.0,2002.0,581.0
Panama,9,0.01886503849487585,112595.0,19613.0,2372.0,370.0
Panama,10,0.015616816645241156,133598.0,21003.0,2700.0,328.0
Panama,11,0.011767262791852955,165806.0,32208.0,3079.0,379.0
Panama,12,0.011644275412427145,246790.0,80984.0,4022.0,943.0
Papua New Guinea,3,0.0,1.0,1.0,0.0,0.0
Papua New Guinea,4,0.0,8.0,7.0,0.0,0.0
Papua New Guinea,5,0.0,8.0,0.0,0.0,0.0
Papua New Guinea,6,0.0,11.0,3.0,0.0,0.0
Papua New Guinea,7,0.03278688524590164,72.0,61.0,2.0,2.0
Papua New Guinea,8,0.007751937984496124,459.0,387.0,5.0,3.0
Papua New Guinea,9,0.02666666666666667,534.0,75.0,7.0,2.0
Papua New Guinea,10,0.0,589.0,55.0,7.0,0.0
Papua New Guinea,11,0.0,656.0,67.0,7.0,0.0
Papua New Guinea,12,0.016129032258064516,780.0,124.0,9.0,2.0
Paraguay,3,0.046153846153846156,65.0,65.0,3.0,3.0
Paraguay,4,0.03482587064676617,266.0,201.0,10.0,7.0
Paraguay,5,0.001388888888888889,986.0,720.0,11.0,1.0
Paraguay,6,0.004858299595141701,2221.0,1235.0,17.0,6.0
Paraguay,7,0.010266281681103625,5338.0,3117.0,49.0,32.0
Paraguay,8,0.022476468679000324,17662.0,12324.0,326.0,277.0
Paraguay,9,0.022990994111534466,40758.0,23096.0,857.0,531.0
Paraguay,10,0.024390243902439025,63185.0,22427.0,1404.0,547.0
Paraguay,11,0.018296169239565466,82424.0,19239.0,1756.0,352.0
Paraguay,12,0.019836913909361768,107932.0,25508.0,2262.0,506.0
Peru,1,0.0,0.0,0.0,0.0,0.0
Peru,2,0.0,0.0,0.0,0.0,0.0
Peru,3,0.028169014084507043,1065.0,1065.0,30.0,30.0
Peru,4,0.02843139984962825,36976.0,35911.0,1051.0,1021.0
Peru,5,0.027098039215686275,164476.0,127500.0,4506.0,3455.0
Peru,6,0.042828627512692875,285213.0,120737.0,9677.0,5171.0
Peru,7,0.07641541065923012,407492.0,122279.0,19021.0,9344.0
Peru,8,0.04075118702904779,647166.0,239674.0,28788.0,9767.0
Peru,9,0.02191953925225696,811768.0,164602.0,32396.0,3608.0
Peru,10,0.02279102384291725,900180.0,88412.0,34411.0,2015.0
Peru,11,0.024250200481154772,962530.0,62350.0,35923.0,1512.0
Peru,12,0.033398597144866655,1015137.0,52607.0,37680.0,1757.0
Philippines,1,0.0,1.0,1.0,0.0,0.0
Philippines,2,0.5,3.0,2.0,1.0,1.0
Philippines,3,0.041806823642479576,2084.0,2081.0,88.0,87.0
Philippines,4,0.07495315427857589,8488.0,6404.0,568.0,480.0
Philippines,5,0.040529276932694314,18086.0,9598.0,957.0,389.0
Philippines,6,0.015904879555281037,37514.0,19428.0,1266.0,309.0
Philippines,7,0.013556590257879655,93354.0,55840.0,2023.0,757.0
Philippines,8,0.01204252147648374,220819.0,127465.0,3558.0,1535.0
Philippines,9,0.021414030261348006,311694.0,90875.0,5504.0,1946.0
Philippines,10,0.02487144202216267,380729.0,69035.0,7221.0,1717.0
Philippines,11,0.023005441936307734,431630.0,50901.0,8392.0,1171.0
Philippines,12,0.020078239147853137,474064.0,42434.0,9244.0,852.0
Poland,3,0.014279532669839896,2311.0,2311.0,33.0,33.0
Poland,4,0.057826992239257996,12877.0,10566.0,644.0,611.0
Poland,5,0.03850032083600697,23786.0,10909.0,1064.0,420.0
Poland,6,0.037616668237956064,34393.0,10607.0,1463.0,399.0
Poland,7,0.022399291722000884,45688.0,11295.0,1716.0,253.0
Poland,8,0.014895775687142593,67372.0,21684.0,2039.0,323.0
Poland,9,0.01963383315383978,91514.0,24142.0,2513.0,474.0
Poland,10,0.011496329507368638,362731.0,271217.0,5631.0,3118.0
Poland,11,0.018340020379569482,990811.0,628080.0,17150.0,11519.0
Poland,12,0.03750489201393114,1294878.0,304067.0,28554.0,11404.0
Portugal,3,0.02149670831653903,7443.0,7443.0,160.0,160.0
Portugal,4,0.04709692080445404,25045.0,17602.0,989.0,829.0
Portugal,5,0.05647216633132126,32500.0,7455.0,1410.0,421.0
Portugal,6,0.017218130899284305,42141.0,9641.0,1576.0,166.0
Portugal,7,0.017803157541148806,51072.0,8931.0,1735.0,159.0
Portugal,8,0.012536023054755043,58012.0,6940.0,1822.0,87.0
Portugal,9,0.008499714774671992,75542.0,17530.0,1971.0,149.0
Portugal,10,0.008153703393826916,141279.0,65737.0,2507.0,536.0
Portugal,11,0.01274380987613374,298061.0,156782.0,4505.0,1998.0
Portugal,12,0.020766842246382453,413678.0,115617.0,6906.0,2401.0
Qatar,2,0.0,1.0,1.0,0.0,0.0
Qatar,3,0.002564102564102564,781.0,780.0,2.0,2.0
Qatar,4,0.0006335128286347799,13409.0,12628.0,10.0,8.0
Qatar,5,0.0006436633640605963,56910.0,43501.0,38.0,28.0
Qatar,6,0.001914339680432896,96088.0,39178.0,113.0,75.0
Qatar,7,0.004176079961662217,110695.0,14607.0,174.0,61.0
Qatar,8,0.002845478164048002,118778.0,8083.0,197.0,23.0
Qatar,9,0.0024348324262389,125760.0,6982.0,214.0,17.0
Qatar,10,0.00264861683343143,132556.0,6796.0,232.0,18.0
Qatar,11,0.0007965588657001752,138833.0,6277.0,237.0,5.0
Qatar,12,0.0015996800639872025,143834.0,5001.0,245.0,8.0
Romania,2,0.0,3.0,3.0,0.0,0.0
Romania,3,0.036574487065120426,2245.0,2242.0,82.0,82.0
Romania,4,0.06353176588294147,12240.0,9995.0,717.0,635.0
Romania,5,0.07823856348867037,19257.0,7017.0,1266.0,549.0
Romania,6,0.04991572669518994,26970.0,7713.0,1651.0,385.0
Romania,7,0.0289346044489045,50886.0,23916.0,2343.0,692.0
Romania,8,0.03486659027664102,87540.0,36654.0,3621.0,1278.0
Romania,9,0.03007593924860112,127572.0,40032.0,4825.0,1204.0
Romania,10,0.01883674527762884,241339.0,113767.0,6968.0,2143.0
Romania,11,0.018643466667806155,475362.0,234023.0,11331.0,4363.0
Romania,12,0.028272605018451125,632263.0,156901.0,15767.0,4436.0
Russia,1,0.0,2.0,2.0,0.0,0.0
Russia,2,0.0,2.0,0.0,0.0,0.0
Russia,3,0.007280513918629551,2337.0,2335.0,17.0,17.0
Russia,4,0.01013815151544244,106498.0,104161.0,1073.0,1056.0
Russia,5,0.012093069869214452,405843.0,299345.0,4693.0,3620.0
Russia,6,0.019134250848245025,646929.0,241086.0,9306.0,4613.0
Russia,7,0.02418916943382829,838461.0,191532.0,13939.0,4633.0
Russia,8,0.02071572875322364,992402.0,153941.0,17128.0,3189.0
Russia,9,0.019630374950251404,1170799.0,178397.0,20630.0,3502.0
Russia,10,0.016435191564018483,1606267.0,435468.0,27787.0,7157.0
Russia,11,0.017477291019891917,2275936.0,669669.0,39491.0,11704.0
Russia,12,0.01970846042628061,3127347.0,851411.0,56271.0,16780.0
Rwanda,3,0.0,75.0,75.0,0.0,0.0
Rwanda,4,0.0,243.0,168.0,0.0,0.0
Rwanda,5,0.007874015748031496,370.0,127.0,1.0,1.0
Rwanda,6,0.0015267175572519084,1025.0,655.0,2.0,1.0
Rwanda,7,0.003009027081243731,2022.0,997.0,5.0,3.0
Rwanda,8,0.005389514943655071,4063.0,2041.0,16.0,11.0
Rwanda,9,0.01673101673101673,4840.0,777.0,29.0,13.0
Rwanda,10,0.020202020202020204,5137.0,297.0,35.0,6.0
Rwanda,11,0.01756587202007528,5934.0,797.0,49.0,14.0
Rwanda,12,0.017558187015108206,8383.0,2449.0,92.0,43.0
Saint Kitts and Nevis,3,0.0,8.0,8.0,0.0,0.0
Saint Kitts and Nevis,4,0.0,15.0,7.0,0.0,0.0
Saint Kitts and Nevis,5,0.0,15.0,0.0,0.0,0.0
Saint Kitts and Nevis,6,0.0,15.0,0.0,0.0,0.0
Saint Kitts and Nevis,7,0.0,17.0,2.0,0.0,0.0
Saint Kitts and Nevis,8,0.0,17.0,0.0,0.0,0.0
Saint Kitts and Nevis,9,0.0,19.0,2.0,0.0,0.0
Saint Kitts and Nevis,10,0.0,19.0,0.0,0.0,0.0
Saint Kitts and Nevis,11,0.0,22.0,3.0,0.0,0.0
Saint Kitts and Nevis,12,0.0,32.0,10.0,0.0,0.0
Saint Lucia,3,0.0,13.0,13.0,0.0,0.0
Saint Lucia,4,0.0,17.0,4.0,0.0,0.0
Saint Lucia,5,0.0,18.0,1.0,0.0,0.0
Saint Lucia,6,0.0,19.0,1.0,0.0,0.0
Saint Lucia,7,0.0,25.0,6.0,0.0,0.0
Saint Lucia,8,0.0,26.0,1.0,0.0,0.0
Saint Lucia,9,0.0,27.0,1.0,0.0,0.0
Saint Lucia,10,0.0,78.0,51.0,0.0,0.0
Saint Lucia,11,0.011049723756906077,259.0,181.0,2.0,2.0
Saint Lucia,12,0.031914893617021274,353.0,94.0,5.0,3.0
Saint Vincent and the Grenadines,3,0.0,1.0,1.0,0.0,0.0
Saint Vincent and the Grenadines,4,0.0,16.0,15.0,0.0,0.0
Saint Vincent and the Grenadines,5,0.0,26.0,10.0,0.0,0.0
Saint Vincent and the Grenadines,6,0.0,29.0,3.0,0.0,0.0
Saint Vincent and the Grenadines,7,0.0,54.0,25.0,0.0,0.0
Saint Vincent and the Grenadines,8,0.0,60.0,6.0,0.0,0.0
Saint Vincent and the Grenadines,9,0.0,64.0,4.0,0.0,0.0
Saint Vincent and the Grenadines,10,0.0,74.0,10.0,0.0,0.0
Saint Vincent and the Grenadines,11,0.0,85.0,11.0,0.0,0.0
Saint Vincent and the Grenadines,12,0.0,121.0,36.0,0.0,0.0
Samoa,11,0.0,2.0,2.0,0.0,0.0
Samoa,12,0.0,2.0,0.0,0.0,0.0
San Marino,2,0.0,1.0,1.0,0.0,0.0
San Marino,3,0.11063829787234042,236.0,235.0,26.0,26.0
San Marino,4,0.04504504504504504,569.0,333.0,41.0,15.0
San Marino,5,0.00980392156862745,671.0,102.0,42.0,1.0
San Marino,6,0.0,698.0,27.0,42.0,0.0
San Marino,7,0.0,699.0,1.0,42.0,0.0
San Marino,8,0.0,715.0,16.0,42.0,0.0
San Marino,9,0.0,732.0,17.0,42.0,0.0
San Marino,10,0.0,928.0,196.0,42.0,0.0
San Marino,11,0.005847953216374269,1612.0,684.0,46.0,4.0
San Marino,12,0.015931372549019607,2428.0,816.0,59.0,13.0
Sao Tome and Principe,4,0.0,14.0,14.0,0.0,0.0
Sao Tome and Principe,5,0.0255863539445629,483.0,469.0,12.0,12.0
Sao Tome and Principe,6,0.004329004329004329,714.0,231.0,13.0,1.0
Sao Tome and Principe,7,0.012738853503184714,871.0,157.0,15.0,2.0
Sao Tome and Principe,8,0.0,896.0,25.0,15.0,0.0
Sao Tome and Principe,9,0.0,911.0,15.0,15.0,0.0
Sao Tome and Principe,10,0.029411764705882353,945.0,34.0,16.0,1.0
Sao Tome and Principe,11,0.021739130434782608,991.0,46.0,17.0,1.0
Sao Tome and Principe,12,0.0,1014.0,23.0,17.0,0.0
Saudi Arabia,3,0.006397952655150352,1563.0,1563.0,10.0,10.0
Saudi Arabia,4,0.007173194903256253,22753.0,21190.0,162.0,152.0
Saudi Arabia,5,0.0054553017213796635,85261.0,62508.0,503.0,341.0
Saudi Arabia,6,0.010856179306947576,190823.0,105562.0,1649.0,1146.0
Saudi Arabia,7,0.014303848052467032,275905.0,85082.0,2866.0,1217.0
Saudi Arabia,8,0.025860987784383074,315772.0,39867.0,3897.0,1031.0
Saudi Arabia,9,0.04624860617002071,334605.0,18833.0,4768.0,871.0
Saudi Arabia,10,0.05001183245247298,347282.0,12677.0,5402.0,634.0
Saudi Arabia,11,0.04901766223457035,357360.0,10078.0,5896.0,494.0
Saudi Arabia,12,0.06076937372235644,362741.0,5381.0,6223.0,327.0
Senegal,2,0.0,0.0,0.0,0.0,0.0
Senegal,3,0.0,175.0,175.0,0.0,0.0
Senegal,4,0.011873350923482849,933.0,758.0,9.0,9.0
Senegal,5,0.012168141592920354,3645.0,2712.0,42.0,33.0
Senegal,6,0.022236340533672173,6793.0,3148.0,112.0,70.0
Senegal,7,0.027042744984006977,10232.0,3439.0,205.0,93.0
Senegal,8,0.02337969813554306,13611.0,3379.0,284.0,79.0
Senegal,9,0.019693654266958426,14982.0,1371.0,311.0,27.0
Senegal,10,0.02050473186119874,15616.0,634.0,324.0,13.0
Senegal,11,0.019027484143763214,16089.0,473.0,333.0,9.0
Senegal,12,0.025237627007538514,19140.0,3051.0,410.0,77.0
Serbia,2,0.0,0.0,0.0,0.0,0.0
Serbia,3,0.017777777777777778,900.0,900.0,16.0,16.0
Serbia,4,0.020101122209890247,9009.0,8109.0,179.0,163.0
Serbia,5,0.02663337494798169,11412.0,2403.0,243.0,64.0
Serbia,6,0.010786802030456852,14564.0,3152.0,277.0,34.0
Serbia,7,0.02693847834000728,25552.0,10988.0,573.0,296.0
Serbia,8,0.023915271609156134,31406.0,5854.0,713.0,140.0
Serbia,9,0.016783216783216783,33551.0,2145.0,749.0,36.0
Serbia,10,0.005297321495187644,46954.0,13403.0,820.0,71.0
Serbia,11,0.006101927088197752,175438.0,128484.0,1604.0,784.0
Serbia,12,0.009890143705572823,337923.0,162485.0,3211.0,1607.0
Seychelles,3,0.0,10.0,10.0,0.0,0.0
Seychelles,4,0.0,11.0,1.0,0.0,0.0
Seychelles,5,0.0,11.0,0.0,0.0,0.0
Seychelles,6,0.0,81.0,70.0,0.0,0.0
Seychelles,7,0.0,114.0,33.0,0.0,0.0
Seychelles,8,0.0,136.0,22.0,0.0,0.0
Seychelles,9,0.0,144.0,8.0,0.0,0.0
Seychelles,10,0.0,153.0,9.0,0.0,0.0
Seychelles,11,0.0,183.0,30.0,0.0,0.0
Seychelles,12,0.0,256.0,73.0,0.0,0.0
Sierra Leone,3,0.0,1.0,1.0,0.0,0.0
Sierra Leone,4,0.056910569105691054,124.0,123.0,7.0,7.0
Sierra Leone,5,0.052917232021709636,861.0,737.0,46.0,39.0
Sierra Leone,6,0.02329450915141431,1462.0,601.0,60.0,14.0
Sierra Leone,7,0.019390581717451522,1823.0,361.0,67.0,7.0
Sierra Leone,8,0.01507537688442211,2022.0,199.0,70.0,3.0
Sierra Leone,9,0.009569377990430622,2231.0,209.0,72.0,2.0
Sierra Leone,10,0.014814814814814815,2366.0,135.0,74.0,2.0
Sierra Leone,11,0.0,2412.0,46.0,74.0,0.0
Sierra Leone,12,0.010050251256281407,2611.0,199.0,76.0,2.0
Singapore,1,0.0,13.0,13.0,0.0,0.0
Singapore,2,0.0,102.0,89.0,0.0,0.0
Singapore,3,0.0036407766990291263,926.0,824.0,3.0,3.0
Singapore,4,0.000787246604999016,16169.0,15243.0,15.0,12.0
Singapore,5,0.00042746460058776383,34884.0,18715.0,23.0,8.0
Singapore,6,0.0003324836528870664,43907.0,9023.0,26.0,3.0
Singapore,7,0.00012051096649795132,52205.0,8298.0,27.0,1.0
Singapore,8,0.0,56812.0,4607.0,27.0,0.0
Singapore,9,0.0,57765.0,953.0,27.0,0.0
Singapore,10,0.004,58015.0,250.0,28.0,1.0
Singapore,11,0.0049261083743842365,58218.0,203.0,29.0,1.0
Singapore,12,0.0,58599.0,381.0,29.0,0.0
Slovakia,3,0.0,363.0,363.0,0.0,0.0
Slovakia,4,0.022265246853823813,1396.0,1033.0,23.0,23.0
Slovakia,5,0.04,1521.0,125.0,28.0,5.0
Slovakia,6,0.0,1667.0,146.0,28.0,0.0
Slovakia,7,0.0016,2292.0,625.0,29.0,1.0
Slovakia,8,0.0024615384615384616,3917.0,1625.0,33.0,4.0
Slovakia,9,0.002410025706940874,10141.0,6224.0,48.0,15.0
Slovakia,10,0.003598257685752162,57664.0,47523.0,219.0,171.0
Slovakia,11,0.01284574743603025,105929.0,48265.0,839.0,620.0
